PC1,PC2,PC3,breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,num_unique_bk,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,r_G1b,r_S4,r_ratio,slope,slope0,slope1,slope2,slope3,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads
,,,66.0,S,SA928-A90553C-R47-C44,0.4476175595441937,-0.057553245071119315,-0.17021605827906153,-0.15475680778270967,-0.24359428329087138,0.056907425970800014,0.059552,A90553C,251.776026,217.0,5.0,157083,1129578,0.140064354974,1.8628746374476313,2.5541686927986316e-268,-0.20577752335893468,-0.07260803558171981,-0.17002752268475607,28.621109091039575,0.004150538552370487,0.004877357946885701,1.4809955362865574,1.312781623706122,143.455384,318665,2275504,1849188,2448724,training,173220,4499,16348
,,,129.0,S,SA928-A90553C-R47-C45,0.7502943642206427,0.3850786309158575,0.5188850892542095,0.5272248039109116,0.25759317980354873,0.0433634518227,0.045159,A90553C,294.516245,254.0,62.0,99415,797689,0.125202084491,3.8546567837576537,0.0,0.3297991389484481,0.3529917292187945,0.4437182688595249,-48.23799189767914,0.00018487076983136365,-0.00018679222328663928,0.27087614025011136,-0.06500466417206241,171.673801,201019,1605764,1374326,1711036,training,105272,2189,10386
,,,38.0,S,SA928-A90553C-R47-C48,0.726164353796554,0.43972400396055644,0.5203524514119567,0.52765403769688,0.46933746757782063,0.0623591187799,0.065307,A90553C,256.143248,221.0,2.0,159097,1211218,0.132075309205,1.8733483725427007,0.0,0.3352608800692261,0.3541220707806909,0.4759926406376256,-111.89408451664615,-0.0007325270443120734,-0.0009784442412612488,-0.08998201751250598,-0.2964270094297668,146.435322,322004,2438427,1992854,2627946,training,189519,3810,15991
,,,226.0,S,SA928-A90553C-R47-C49,0.395800650259906,0.05943806916463754,-0.20392889815195522,-0.190070610187301,-0.24713808194517936,0.0560083784682,0.058465,A90553C,247.568431,214.0,29.0,139175,1098150,0.127672115882,1.7763454721237513,5.73725390777405e-205,-0.20574451593345772,-0.09011516176885674,-0.169838389051855,37.56392597561147,0.0032860630343478216,0.005401951037250591,1.5793038917651427,1.4559683628749018,141.113648,282384,2212245,1783437,2381164,training,168919,4034,15945
,,,529.0,S,SA928-A90553C-R47-C50,0.7589465702896666,0.44471255193108494,0.43976813782231255,0.4501219369800403,0.411179347016807,0.0680868668387,0.071629,A90553C,247.111102,213.0,197.0,197855,1371627,0.145112579981,2.173702868192072,0.0,0.5300599685270554,0.26520280343350155,0.46105899416160373,-97.42967509625504,-0.0014513422735800477,-0.0005766738917218516,-0.09189277168414409,-0.184742763041656,140.939876,400742,2762214,2221541,2952180,training,189966,5032,18960
,,,71.0,S,SA928-A90553C-R47-C52,0.7297627335445189,0.40995447869881446,0.5213203235973584,0.5287613153620089,0.4371249654530434,0.0560089460501,0.058456,A90553C,265.817076,229.0,11.0,143944,1074703,0.134625951221,1.8714147599097648,0.0,0.2974668816926157,0.39125672946275136,0.4748318319630616,-99.08474416914304,-3.7426565368135816e-05,-0.0005180027865318729,0.13648347311579379,-0.1693140930596966,152.593841,291249,2163930,1795360,2320958,training,157028,3361,14523
,,,127.0,S,SA928-A90553C-R47-C54,0.741178445368534,0.44496737665685243,0.5260929732212866,0.5338188942734292,0.4817485837917212,0.0674824253657,0.07087,A90553C,254.193905,219.0,30.0,195583,1343717,0.146344041239,1.8013213019658396,0.0,0.28874536036362464,0.331763713187792,0.4282018803002298,-109.44935925694641,-0.0007679965648744636,-0.0007741104129841743,-0.05544654140299111,-0.2410722211539859,145.373571,395930,2706007,2200738,2896556,training,190549,4764,18573
,,,1.0,G1,SA928-A90553C-R48-C05,0.6420550259695805,-0.2702345707717097,-0.23863644759740438,-0.21401498285034776,-0.08878431795076076,0.0780703950175,0.08199999999999999,A90553C,232.577527,200.0,0.0,272758,1655193,0.165915110493,1.9191105381888496,0.0,-0.1584386765980969,-0.14526207693175797,-0.20926472452863298,19.59171524178691,0.006879341844994428,0.004542989587077024,1.0882296219066818,1.220647731054522,132.29273899999998,553091,3334194,2596574,3606134,training,271940,7575,23807
,,,3.0,G1,SA928-A90553C-R48-C07,0.36513409992033113,-0.2824103119801829,-0.3119360110884593,-0.2969472040753015,-0.04032597588414154,0.0527753727526,0.055129,A90553C,217.705853,186.0,0.0,181346,1154734,0.15845131636,1.9029970995810506,1.823188833051241e-172,-0.18174634116591393,-0.18911803966737703,-0.23085676100289115,43.70611526639801,0.005672952306369589,0.005583895125098185,1.0621732019687715,1.5064468977074081,124.825634,369093,2329644,1735665,2654234,training,324590,6401,20175
,,,1.0,G1,SA928-A90553C-R48-C08,0.6132822103297451,-0.2072700762398308,-0.1779765692661346,-0.1554542196832215,-0.058593804183662286,0.07618654593989999,0.079972,A90553C,233.759034,201.0,0.0,277021,1623440,0.171691706742,1.9191105381888496,0.0,-0.1102092497531075,-0.12630719663380208,-0.15764451117886452,15.437987833693136,0.006454355024698587,0.004372105031528602,1.0611730011690854,1.1736138900550328,133.588983,561319,3269693,2549604,3588614,training,318921,7277,22812
,,,1.0,G1,SA928-A90553C-R48-C09,0.6714636376937687,0.041450506910925874,0.07268074632749247,0.09139257322802863,-0.08703247177546077,0.0767868223537,0.081403,A90553C,259.991696,223.0,0.0,222155,1531076,0.146117523269,1.9191105381888496,0.0,0.23094694748747704,0.07267067345537201,0.15533693522865955,-19.648427334903413,0.004313760436002061,0.002977376597109715,1.053325326640732,0.7898143563711153,150.104821,450431,3083032,2526512,3322716,training,239684,6121,20880
,,,1.0,G1,SA928-A90553C-R48-C10,0.4430824114307264,-0.3464029421905444,-0.3499283396277608,-0.3324007852269896,-0.46602248956440895,0.0551719583482,0.057388,A90553C,256.016717,221.0,0.0,168008,1095474,0.154406569736,1.9191105381888496,2.5443897291163467e-262,-0.24771711232849286,-0.1913758696739341,-0.2683300044264459,42.2369367308093,0.005527511092447244,0.0054489276368281615,1.7064426428614707,1.4699373448879953,146.15266200000005,340672,2206603,1802830,2846546,training,639943,4656,15655
,,,1.0,G1,SA928-A90553C-R48-C11,-0.012239164171528974,-0.445590848637199,-0.47220596067534587,-0.4638673529260639,-0.404956959031576,0.0466423733714,0.048659,A90553C,231.858299,198.0,0.0,172021,1003815,0.17286483891100002,1.9191105381888496,0.36501201589808063,-0.33401366484597994,-0.2506112421810013,-0.37654093232585545,107.27538179427953,0.0072146416526068504,0.008047410775118011,2.0036325944849875,2.1848300243150973,134.07243200000002,349896,2024414,1563204,2332612,training,308198,5854,16784
,,,1.0,G1,SA928-A90553C-R48-C13,0.626993481122854,-0.16802853951795688,-0.13500733747081026,-0.11260108779989739,0.065252984672833,0.07030019890599999,0.073635,A90553C,227.299219,196.0,0.0,247318,1500098,0.166033022302,1.9191105381888496,0.0,-0.115561328253098,-0.10451798728439739,-0.1577439666448285,11.239036423191218,0.005765522740859793,0.004201841404445066,0.9159032008019367,1.1268307765446124,127.451645,501713,3022201,2335342,3349372,training,327171,7077,22004
,,,1.0,G1,SA928-A90553C-R48-C14,0.3977313781820265,-0.26899087297150126,-0.26765491348213655,-0.2520501058432084,-0.01795079699031168,0.0618543783238,0.064738,A90553C,219.316209,188.0,0.0,222108,1351564,0.16568427604900002,1.9191105381888496,3.922952236223381e-207,-0.22518257713582257,-0.15389327356232146,-0.23390225414565097,39.7089799522439,0.006535551905196978,0.005317694110145081,1.048938539516412,1.4340455892205297,124.552526,451379,2724646,2047510,3267466,training,542820,7163,21518
,,,462.0,G1,SA928-A90553C-R48-C15,0.6789763144775288,0.23585953544143567,0.08782470721660278,0.10626571499656431,0.09898170286371666,0.07602398366600001,0.080175,A90553C,242.012301,208.0,222.0,253397,1577237,0.161639492397,2.0974863035771834,0.0,0.23737784076132656,0.07720270417313177,0.16107745691574188,-24.704760468798945,0.0012250868622458442,0.0023984476218134963,0.6503746603937489,0.6334196857129095,138.561256,513292,3176106,2520916,3476778,training,300672,6498,21631
,,,1.0,G1,SA928-A90553C-R48-C16,0.6603497370496771,-0.20406451550874252,-0.16785662562154494,-0.14253542312710427,-0.052213437702919134,0.0715511324738,0.075098,A90553C,234.267941,202.0,0.0,243039,1504753,0.162624648503,1.9191105381888496,0.0,-0.159434990099937,-0.13032967379435428,-0.17723497732651974,14.685363428453346,0.005960379651147486,0.004328275308183261,1.0687075328355131,1.1617424505515406,132.653396,492890,3031324,2375896,3329314,training,297990,6812,21818
,,,1.0,G1,SA928-A90553C-R48-C18,0.07993596303262955,-0.3400800674183772,-0.3549755048084687,-0.34615991986742867,-0.19386890627644224,0.0424420078768,0.044207,A90553C,217.271122,186.0,0.0,141101,923740,0.154359604101,1.9191105381888496,3.1124449170130922e-09,-0.25473269779764807,-0.19539763425216217,-0.26896925238383784,87.51942754782105,0.006092570444066587,0.007252401722687632,1.5251204925804396,1.9663266940992703,124.23328899999998,287686,1864012,1386537,2099528,training,235516,5484,16531
,,,1.0,G1,SA928-A90553C-R48-C19,0.6437689239789306,-0.21366631783391485,-0.17450870772180238,-0.1503545169692282,-0.06357642866732587,0.0660367843569,0.069097,A90553C,234.283055,202.0,0.0,209733,1370963,0.15411608624700002,1.9191105381888496,0.0,-0.15238075724463104,-0.12641948908130313,-0.17470450692848294,15.40745402448138,0.0055411840225600304,0.004346952461280699,1.0741119920348632,1.1669083704416172,133.25503700000002,425696,2762515,2163438,3042030,training,279515,6230,20589
,,,1.0,G2,SA928-A90553C-R48-C22,0.5751227854087138,-0.09847739198207059,-0.07319697112089539,-0.05473954421194708,-0.30826154173199516,0.066306087966,0.069888,A90553C,270.948019,233.0,0.0,191994,1299415,0.148668564986,1.9191105381888496,0.0,-0.009300363158799155,-0.06734713427926103,-0.07258375386497781,5.4972406131135125,0.0048540790805843064,0.003971996892135403,1.4935558467697243,1.0635742954781302,156.854904,388907,2616351,2175108,2804670,training,188319,4919,17520
,,,1.0,G2,SA928-A90553C-R48-C25,0.442442639202572,-0.29921710230703213,-0.29531621269027275,-0.2782650658761086,-0.3284276423278356,0.0666453880965,0.07016,A90553C,246.998253,212.0,0.0,180590,1336507,0.136388517325,1.9191105381888496,1.755691771284174e-261,-0.20461531493142704,-0.18136036701893538,-0.23243104406873666,36.72403593114971,0.006611222119608565,0.005223389071731947,1.492905362077497,1.407883524577101,141.539084,367194,2692823,2161106,2907294,training,214471,6014,19808
,,,10.0,G2,SA928-A90553C-R48-C26,0.5861257382435496,-0.11657426690111664,-0.11516990577394803,-0.09488286915144213,-0.23465562601489276,0.077942115942,0.082747,A90553C,254.567927,219.0,1.0,229136,1571065,0.146914378621,3.5518852723171124,0.0,-0.1347434371089343,-0.1100054748177003,-0.14917975012846899,6.821610613841625,0.006517608521773125,0.002273488272874726,0.7172867786801082,0.6099164479693734,145.867088,464735,3163836,2573958,3455784,training,291948,6463,21706
,,,1.0,G2,SA928-A90553C-R48-C28,0.6085542349435559,-0.06556922284193106,-0.034316348952594396,-0.014708220198427916,-0.183555470302761,0.06987731065939999,0.073765,A90553C,257.685695,222.0,0.0,197275,1389125,0.143088655011,1.9191105381888496,0.0,-0.08701640830596213,-0.03583085966099944,-0.08562142631388338,3.339964647586678,0.005042315190046161,0.0038549160135147712,1.278532201988582,1.0316277092801835,148.006679,400253,2797755,2286349,3074820,training,277065,5703,19505
,,,1.0,G2,SA928-A90553C-R48-C29,0.5890763542247032,-0.14679253958560026,-0.12083291440465382,-0.09997271856205325,-0.2755194641459743,0.0690345151923,0.072654,A90553C,257.874751,222.0,0.0,185847,1355995,0.13805665539999998,1.9191105381888496,0.0,-0.14194195323441344,-0.05707032795837805,-0.14181732752982462,13.831171611784118,0.00547362907305347,0.004252368150775036,1.387454728524617,1.141092725912666,147.550305,376881,2730438,2236107,2925932,training,195494,5187,18447
,,,1.0,G2,SA928-A90553C-R48-C30,0.4887563932249946,-0.22766351069958307,-0.21266677252650396,-0.19504268951442238,-0.30633121998752744,0.07797598200610001,0.082713,A90553C,253.075153,218.0,0.0,247803,1596340,0.156452355798,1.9191105381888496,0.0,-0.18696831805286293,-0.15954071682468673,-0.2139593444215219,26.473142660305186,0.007108854486420451,0.004801325547751932,1.476911054055633,1.291868055511312,145.34958799999995,502992,3215407,2603298,3547998,training,332591,7386,22727
,,,1.0,G2,SA928-A90553C-R48-C31,0.6416458894908108,-0.284690246575443,-0.2501591988623603,-0.22478298904184998,-0.07497259393332081,0.0682548221871,0.071396,A90553C,230.161182,199.0,0.0,218801,1426308,0.154581669703,1.9191105381888496,0.0,-0.1917658300178046,-0.16648557396291036,-0.22703460200967746,21.526878267944035,0.0060974280629709846,0.0046075875865705905,1.0868708158569402,1.2385365913022341,128.117664,444295,2874488,2245199,3199570,training,325082,6693,21871
,,,1.0,G2,SA928-A90553C-R48-C32,0.5682722855689167,-0.08715089984007075,-0.06356025199338972,-0.04512382803514071,-0.22914065880613702,0.0661562289132,0.069638,A90553C,260.74192400000004,225.0,0.0,189912,1310895,0.145947755257,1.9191105381888496,0.0,-0.07955323409180057,-0.045279551766396274,-0.08403522260034718,7.094751731919789,0.0049445154700321755,0.004012404075514496,1.3707263146297193,1.0748503916010486,149.04583300000004,385409,2640993,2172569,2849190,training,208197,5585,19203
,,,23.0,G2,SA928-A90553C-R48-C35,0.65886830548472,0.07070497030756387,0.06803371168155074,0.08737573905361999,0.0066908513920135,0.0682948778949,0.07200000000000001,A90553C,247.984034,214.0,2.0,190262,1369725,0.140084037299,1.8942958427328391,0.0,-0.044692844403372824,0.04716473492662347,-0.014602228453677613,-8.683281914438343,0.0038908424377111068,0.0033468968193804648,1.0093611633841653,0.8920408796949476,140.987527,386363,2758538,2220338,2980688,training,222150,5839,19087
,,,1.0,G1,SA928-A90553C-R48-C37,0.5107780887299851,-0.13184531766634586,-0.10933179191840574,-0.09232709245476892,-0.020060974231850652,0.0719523981571,0.076915,A90553C,230.386453,201.0,0.0,233834,1524018,0.1545941167,1.9191105381888496,0.0,-0.10795733691208416,-0.04458468739614872,-0.08838761443271309,18.32269197996337,0.006293880323807225,0.004425926096039866,1.0781154718744956,1.189003667478802,126.523985,474485,3069774,2410368,3289310,training,219536,6817,21738
,,,100.0,S,SA928-A90553C-R48-C39,0.7375308334911942,0.453106744590166,0.5424824407769478,0.5494462690655918,0.5015017447355167,0.07156974399119999,0.075456,A90553C,254.843153,219.0,17.0,223260,1439411,0.155795685397,1.839671285852401,0.0,0.30840799130850977,0.32939964727244286,0.44077623469212923,-117.12798137847898,-0.0010058809938077006,-0.0011099568556667164,-0.1496514100056784,-0.33318094565531886,147.122206,451170,2896397,2350830,3090240,training,193843,4650,17574
,,,184.0,S,SA928-A90553C-R48-C40,0.661358100802805,0.29833263345726546,0.1543757198499699,0.1710571442582367,0.07343362103253215,0.0685353542121,0.072068,A90553C,252.113838,217.0,28.0,193447,1355903,0.143376682969,1.7948759265227199,0.0,0.0330123112220968,0.0876699500562603,0.07842135152387904,-26.383123289560743,0.0012739065221607064,0.0027652603314790693,0.9013552981859357,0.7310253035626211,143.281463,391155,2728512,2218818,2941096,training,212584,4261,16706
,,,25.0,S,SA928-A90553C-R48-C41,0.6386646198481378,0.333466443651848,0.39138642237265314,0.39973221735563813,0.4512145778723225,0.0669330138471,0.07048,A90553C,229.917264,197.0,2.0,204547,1394738,0.147571147704,1.8876893329036417,0.0,0.22727142515281817,0.3801604731144633,0.41884203546799503,-68.0224126047824,0.0011484001913026896,0.0006914064744802538,0.00015999439257879903,0.1636075044367304,131.46119299999998,414334,2808137,2169636,3053278,training,245141,5240,18661
,,,321.0,S,SA928-A90553C-R48-C42,0.7384097879805525,0.3173593158917063,0.3898890880977141,0.40400829807009797,0.3110928827019302,0.0816768933048,0.08647300000000001,A90553C,253.811117,218.0,55.0,266652,1659647,0.161480291395,2.6633902674830807,0.0,0.13164783569188437,0.2748864103678983,0.25517176727695623,-32.820286775469846,0.0011705137426752806,0.0011417687872343554,0.4139073469645129,0.2949564834647809,145.631348,539254,3339937,2712909,3556068,training,216131,5950,20643
,,,418.0,S,SA928-A90553C-R48-C43,0.7868020456598774,0.35098561592939537,0.4833178437317629,0.49681315826823674,0.43169040233707784,0.0728989560276,0.076905,A90553C,248.893633,215.0,77.0,210880,1461671,0.145150371417,4.428295198195295,0.0,0.20124758261396508,0.331567879369378,0.35046914520342654,-24.053432856215853,0.0007884056598805794,0.0005101595779352562,0.1817165671676038,0.12887318682444585,141.9296,427031,2942515,2373511,3160670,training,218155,5271,19172
,,,11.0,S,SA928-A90553C-R48-C44,0.7347391964318859,0.47364143712717677,0.5318944216322273,0.5385849943650819,0.526723987864475,0.0709173320809,0.07471900000000001,A90553C,244.453028,210.0,0.0,215944,1438833,0.150816146397,1.8975185304543989,0.0,0.45466069514336516,0.3985116165210256,0.5606112068483792,-124.6817061608117,-0.00162974542363733,-0.0014369251029272263,-0.36967081910231187,-0.4229398120996627,139.63568700000002,436658,2895804,2312243,3166508,training,270704,4770,18138
,,,433.0,S,SA928-A90553C-R48-C47,0.7969252468404893,0.444114485570758,0.5074681934476596,0.5173673974292012,0.49374409978936334,0.0607077461178,0.063703,A90553C,244.662375,211.0,189.0,164050,1207326,0.136693758419,5.829519819529487,0.0,0.5256165978082942,0.27073087103990284,0.47126077160032465,-39.80372753116795,-0.001343936001873866,-0.00022939242490496836,-0.047094814753259724,-0.07391361426178002,138.876078,332199,2430507,1945797,2664876,training,234369,4099,15854
,,,51.0,S,SA928-A90553C-R48-C49,0.7313629257736832,0.43239956197304524,0.5176161535289825,0.5253603690407236,0.48143433031849214,0.0607153463385,0.063525,A90553C,252.340172,217.0,3.0,156045,1183464,0.132563641462,1.8731872381566226,0.0,0.2986681291409188,0.3774663186652191,0.45859273997446703,-103.82838116391027,-0.0004186654110793614,-0.0006837280346718578,-0.06339941900829497,-0.21517905248340818,144.140521,315750,2382253,1934235,2590034,training,207781,3660,15324
,,,386.0,S,SA928-A90553C-R48-C50,0.7582495073854223,0.40491434464303855,0.4910321585280003,0.5018872551976086,0.33348721606031,0.044177525066800005,0.045826,A90553C,269.07592400000004,233.0,87.0,118388,838736,0.141770379396,2.6335804060586527,0.0,0.21364564904332328,0.323859769113198,0.36230582017546226,-50.64795327801586,-0.00019716351273280533,0.00043166350624418773,0.36041628729559805,0.0995427809060591,152.853365,239310,1688238,1409074,2809740,training,1121502,2534,10765
,,,76.0,S,SA928-A90553C-R48-C52,0.7429430443814513,0.43222799448572513,0.5426760061105492,0.5498090795146701,0.47393972693371295,0.0639335303497,0.067163,A90553C,262.062222,226.0,10.0,184683,1254263,0.147908007714,1.8831775700934579,0.0,0.3042173420691975,0.38105148649595644,0.4745574824015283,-106.6598844065784,-0.00039263887326186734,-0.0008118729284139929,0.01759929686145082,-0.25024461321778535,150.67068500000005,373369,2524603,2078198,2703542,training,178939,4003,16077
,,,1.0,G1,SA928-A90553C-R49-C03,0.3944432533264868,-0.24943527540375574,-0.24934382226992438,-0.23373058871638655,-0.220490499407049,0.0685886737416,0.07310499999999999,A90553C,238.610852,206.0,0.0,220282,1438188,0.154243138273,1.9191105381888496,1.8717049027948235e-203,-0.18862772415535783,-0.09382889108060004,-0.1690921596983277,40.058967655379625,0.007067197194234797,0.005301289880057328,1.4090285558823834,1.4297357486325328,136.25635,446632,2896065,2281107,3088248,training,192183,6068,19688
,,,2.0,G1,SA928-A90553C-R49-C06,0.4527788785899648,-0.31737671391684213,-0.30221150681732434,-0.28472388614862687,-0.39261221721434325,0.0578501388758,0.060302,A90553C,254.691959,218.0,1.0,172512,1152262,0.150577425322,1.9010634869481147,2.944047292356115e-275,-0.21649186595274617,-0.18639591125846072,-0.26093932979544743,36.31675601953788,0.005809937214059463,0.0052692416761655906,1.6092431130492335,1.4200350374412503,147.859946,349398,2320733,1880190,2513786,training,193053,4374,16209
,,,3.0,G1,SA928-A90553C-R49-C07,0.3935366054572046,-0.3395007391270949,-0.3433231477511791,-0.32712272240807533,-0.4354271887744268,0.0565245110523,0.05897,A90553C,254.71209,219.0,2.0,174599,1132747,0.155097161931,1.9769577827908476,1.902031520662344e-202,-0.2476666881549296,-0.15953497304399727,-0.27238415312319625,44.332300627889985,0.006337186338882313,0.00542928980988742,1.663126518986789,1.465314996213169,145.977804,353914,2282222,1858532,3034220,training,751998,4716,16727
,,,1.0,G1,SA928-A90553C-R49-C08,0.5316767271371142,-0.30885712852392944,-0.29517878763594924,-0.2748833014727684,-0.2980944291771986,0.0655569141771,0.068498,A90553C,242.920561,209.0,0.0,212048,1342045,0.159058366479,1.9191105381888496,0.0,-0.20259548176844355,-0.17476888924379716,-0.23746162834789641,31.234402543020582,0.006207932832793264,0.005017862341349164,1.384394908515286,1.351262571444634,138.141451,429801,2702751,2155961,2914428,training,211677,5705,18660
,,,1.0,G1,SA928-A90553C-R49-C09,0.5510358911093778,-0.19502142711791604,-0.17134007319106498,-0.15222436612459167,0.04718069826867203,0.053477785619,0.055668,A90553C,224.8002,193.0,0.0,157944,1115552,0.142767541513,1.9191105381888496,0.0,-0.1221266745204351,-0.119536944208975,-0.14753547998687305,15.961756891093994,0.0046319004905238225,0.0044088195362467705,0.9080681027871401,1.1836255394807749,127.69737,320889,2248053,1717370,2487394,training,239341,5001,16949
,,,1.0,G1,SA928-A90553C-R49-C11,0.49024534352607274,-0.255852796173882,-0.2412888669599051,-0.22320698968985775,-0.3543841701433215,0.0574030376448,0.059775,A90553C,255.861073,220.0,0.0,180410,1146308,0.158329877995,1.9191105381888496,0.0,-0.18520348869119319,-0.15185508561907757,-0.21871493165630757,28.910243826042567,0.005212359900628885,0.004904906757731205,1.5388277026183614,1.3202819899330163,147.620905,365365,2308023,1879260,2516356,training,208333,4545,15407
,,,2.0,G1,SA928-A90553C-R49-C12,0.5385444483793287,-0.24743646021111498,-0.23969911823846893,-0.2197559693238313,-0.2166817816120071,0.0577860897462,0.060219000000000016,A90553C,239.781544,207.0,1.0,165801,1164216,0.143421844961,1.9601998066387367,0.0,-0.19178786906047907,-0.14062589135487136,-0.21432268868059584,25.256537824783024,0.005444154424735993,0.004670520880903423,1.2544482360968254,1.256510186173072,135.638614,336233,2344853,1862950,2522708,training,177855,4631,16420
,,,1.0,G1,SA928-A90553C-R49-C13,0.5974230534668415,-0.205770447478792,-0.17788919265201963,-0.1564705070310173,-0.09591251308196126,0.06785681817940001,0.07095,A90553C,235.281859,203.0,0.0,222585,1410955,0.158817507444,1.9191105381888496,0.0,-0.14745343826362695,-0.10916483111190138,-0.16883680001944235,17.547525780251316,0.0058004658239276955,0.0044506787932973545,1.1206705720484507,1.1953418326883551,133.571122,451219,2841558,2232331,3140150,training,298592,6049,19647
,,,1.0,G1,SA928-A90553C-R49-C14,0.24305220592103277,-0.29095867066632775,-0.299423881721632,-0.28770778215669784,-0.10894112267746962,0.0469894308024,0.049026,A90553C,219.890311,188.0,0.0,154279,1012485,0.153698293547,1.9189494038027715,1.6860664646000405e-74,-0.2094913321578156,-0.17659790992311808,-0.23627063782639435,55.981390359365584,0.005580807221473012,0.006010014770768563,1.2321373431079745,1.6242351247801428,125.79971100000002,313724,2041428,1531993,2380828,training,339400,5166,16458
,,,1.0,G1,SA928-A90553C-R49-C15,0.5265998311998671,-0.2577608524974379,-0.24207827475695542,-0.2228318334108173,-0.25673792078177027,0.0607111735999,0.063354,A90553C,243.653416,210.0,0.0,186879,1232498,0.152642608696,1.9191105381888496,0.0,-0.18468196902913897,-0.14918507579224408,-0.21378570955006795,26.97976819580153,0.005531369871653666,0.004844655813502998,1.3545727538234626,1.3035935183268563,139.21865,378822,2482283,1979366,2687210,training,204927,5064,17286
,,,1.0,G1,SA928-A90553C-R49-C17,0.5474933075384082,-0.2856738117576639,-0.267402849668676,-0.24640377342125439,-0.2569658988189669,0.054917631429,0.05711,A90553C,241.507903,208.0,0.0,151503,1097370,0.139092201033,1.9191105381888496,0.0,-0.20543478407731525,-0.16961834024475547,-0.22520819957673743,28.239114617563082,0.005061425223518769,0.004878041641687041,1.3284531110825508,1.3129146255724695,137.573794,307362,2210204,1757608,2458300,training,248096,4356,15463
,,,1.0,G1,SA928-A90553C-R49-C19,0.5588364270884335,-0.27088822138641805,-0.24698951285008983,-0.22583500767480783,-0.24989145958210196,0.0497510489986,0.051664,A90553C,243.50152000000003,209.0,0.0,142262,996890,0.1437465497,1.9191105381888496,0.0,-0.1956693595596147,-0.14895322817869613,-0.22604381873756013,25.722007214346764,0.004482008894223245,0.004775276629562438,1.3179343721338326,1.2846551386879235,139.199209,288726,2008883,1601211,2189584,training,180701,4202,15103
,,,33.0,G2,SA928-A90553C-R49-C21,0.3384633686352872,-0.13455786576536743,-0.18023790074490675,-0.1679770320782647,-0.23260714921409553,0.0535468476898,0.056008,A90553C,252.173583,216.0,2.0,131732,1044403,0.127124977537,1.8860779890428618,5.953712388296437e-147,-0.19987268700571711,-0.0019484033743506716,-0.12890477953806032,39.37664091338369,0.004792582738899878,0.005166484754512914,1.5395411208367713,1.3933308011400662,145.73851000000005,267343,2103435,1701697,2268508,training,165073,3879,14628
,,,1.0,G2,SA928-A90553C-R49-C22,0.4930315241122236,-0.19771384696918756,-0.1844465925579159,-0.16681392459497313,-0.4950254724657711,0.047924079577699986,0.049931,A90553C,286.1770160000001,247.0,0.0,123088,900020,0.137513486665,1.9191105381888496,0.0,-0.1586885976630349,-0.12062678300025909,-0.17776454335926772,24.787193003648355,0.004047326864453314,0.004734380177023396,1.9975670936852004,1.2734167553688964,165.485182,249127,1811975,1536760,2101544,training,289569,2951,11935
,,,1.0,G2,SA928-A90553C-R49-C23,0.4471581779624208,-0.2171620414423806,-0.19649937726505676,-0.1805262526565674,-0.4910104028350731,0.0459072243686,0.047736,A90553C,288.9379160000001,248.0,0.0,120438,863122,0.140371861077,1.9191105381888496,1.0447224509016187e-267,-0.19557263164345773,-0.08868338398969439,-0.17643119563095014,29.194818535509274,0.003987115685410899,0.004835444925843907,2.0391135119486257,1.3017404097972525,169.877775,243935,1738176,1473654,1890058,training,151882,3059,11932
,,,1.0,G2,SA928-A90553C-R49-C24,0.5678323962023909,-0.13133494970582246,-0.10898103353883863,-0.08970064371005056,-0.3368385712041747,0.06254672097630001,0.06569900000000001,A90553C,268.69382,231.0,0.0,170732,1215365,0.141465593404,1.9191105381888496,0.0,-0.13187976267617008,-0.08553794195420447,-0.1299745266076812,13.57111457204487,0.004883033149873393,0.00426314621268235,1.5382806539273652,1.14394401057549,155.214154,346093,2447118,2032030,2672618,training,225500,4629,16388
,,,1.0,G2,SA928-A90553C-R49-C25,0.5079830689223721,-0.15824639800240767,-0.14642789554045338,-0.1286719042926377,-0.3912919511223036,0.0501004284187,0.052243,A90553C,274.230071,236.0,0.0,115795,941204,0.123894995995,1.9191105381888496,0.0,-0.13953273792301843,-0.08507676944861481,-0.12843278525191648,20.380597343319597,0.004094754617165275,0.0045405410046933615,1.7054171023467601,1.2201973633718661,158.486221,234759,1895242,1588190,2068248,training,173006,3169,12834
,,,1.0,G2,SA928-A90553C-R49-C26,0.5753674513326893,-0.08601189180245766,-0.058094124228867394,-0.03937078691115627,-0.2546972872334976,0.0606922353565,0.06360299999999999,A90553C,264.638394,228.0,0.0,156683,1172367,0.134541931784,1.9191105381888496,0.0,-0.08436787146359818,-0.08433418994303933,-0.10740626611544088,6.7936696921887805,0.004471544904602319,0.003994394147713044,1.4134580475987746,1.069974246096248,152.808436,317548,2360752,1948234,2571878,training,211126,4182,16017
