breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,norm_bk,num_unique_bk,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,r_G1b,r_S4,r_ratio,slope,slope0,slope1,slope2,slope3,slope_G1b,slope_S4,slope_ratio,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads
124.0,G2,SA928-A73044A-R07-C35,-0.053467835494822695,-0.3681509010514108,-0.37528008999297546,-0.38826373455818847,-0.39481630340698465,0.101983971313,0.109385,A73044A,251.389808,219.0,0.8154821030998459,2.0,403851,2236993,0.18214253161200006,3.810344827586207,7.495154439007038e-05,-0.27566174441584507,-0.19354554740925456,-0.29252725398677926,54.809043646433494,0.013042070542589034,0.00600907149380129,1.0249979061896852,0.9815102087350577,36.312534513699774,100.25908674125533,3.3432420452625737,139.43506100000002,823229,4520092,3648164,4886482,training,366390,15527,46106
1.0,G1,SA928-A73044A-R07-C37,0.08174454372401757,-0.3345649126478821,-0.29432224599867446,-0.3110900071193821,-0.29676847695083436,0.0948838219416,0.102984,A73044A,238.186511,208.0,0.006576468573385854,0.0,391317,2160470,0.182867991857,1.9191105381888496,1.3606380949888602e-09,-0.2099148544987778,-0.11130179693760557,-0.2000576689788226,92.55872485589514,0.01096699690295342,0.010585699022652916,1.7860615776924096,1.7318054200977029,34.00924992086645,93.59522736408775,2.613461926384551,131.220742,799380,4371700,3449222,4787772,training,416072,16746,50760
493.0,S,SA928-A73044A-R07-C40,0.6198462442474615,0.36690524349681536,0.4821000164020715,0.4732878708957351,0.4812896293887518,0.096100003515,0.10256400000000003,A73044A,239.763734,210.0,3.242199006679226,4.0,370277,2114553,0.176516992066,2.5059619722848856,0.0,0.24370921608348342,0.31021092692286845,0.3870718989348428,-14.307177401865045,0.0005353989502451949,0.0009925524991078749,0.16467374736850737,0.17841440884938373,-1.107716302182896,51.39550863164576,-4.526231788280653,131.575764,754471,4274495,3387984,4638312,training,363817,13917,45389
115.0,S,SA928-A73044A-R07-C41,0.587479008642686,0.3653652747995732,0.47440349265238874,0.4675873592269488,0.486261390472109,0.0995284067758,0.106514,A73044A,228.125259,199.0,0.7562938859393732,1.0,392995,2244572,0.17663164737599998,1.8611021592007735,0.0,0.29546678368253293,0.32731996654980844,0.42284910071107634,-46.257253062366544,0.00044321453274973516,-0.0008103229686552156,-0.1716812929870583,-0.10488588691653722,0.09444421357021407,56.91997512005937,-3.8286539629906384,125.31109,801480,4537975,3497700,4904844,training,366869,15490,48831
52.0,S,SA928-A73044A-R07-C42,0.5636835411723203,0.3608021557268755,0.4530878725160805,0.44689182421429624,0.4512439224850285,0.0973285755461,0.104065,A73044A,243.356252,212.0,0.34197636581606444,0.0,396882,2155975,0.185621762936,1.8691588785046729,0.0,0.2470793402615976,0.3709601528218471,0.4209500158460323,-32.28635758773274,0.0011819419569735505,0.00025217172541468875,0.042149803566385195,0.06535635499656528,1.8390758339634428,52.356678202401426,-4.014847741953023,134.371667,808949,4358310,3468021,4735862,training,377552,15185,46359
91.0,S,SA928-A73044A-R07-C48,0.5431671817567152,0.33926552498020707,0.4300044864816083,0.4233947326619847,0.4301440963971518,0.102484041262,0.109825,A73044A,238.396021,209.0,0.5984586401781127,0.0,395911,2264498,0.176289635744,1.853206574282952,0.0,0.22216970972945227,0.3401057236035374,0.37437183190617757,-26.655668030844016,0.0014939107817884688,0.000697218003897362,0.10985943150270024,0.13716030395412768,3.274703495062946,54.835008899455524,-3.580170189421356,130.132257,806841,4577087,3631380,4955618,training,378531,15019,48091
325.0,S,SA928-A73044A-R07-C50,0.665293373146562,0.34738273567790545,0.5554780705765711,0.5489897569399607,0.557042371736481,0.0942428499814,0.10062,A73044A,236.39708,206.0,2.1373522863504024,3.0,357802,2078361,0.173675274689,3.1430873348372543,0.0,0.4052402677610523,0.3214602230127858,0.4621802372301597,-44.07862466164952,-0.0005507956146491071,-0.0018290572944007616,-0.31840999536969433,-0.27908397023354525,-5.354074815655369,57.505931266069716,-4.126278161085886,129.93553500000002,729804,4202475,3309074,4556348,training,353873,14200,45753
265.0,S,SA928-A73044A-R07-C52,0.49321733502428683,0.24819195212260184,0.34960177408476606,0.34141648300008176,0.3398245103653218,0.08061293501019999,0.08554099999999999,A73044A,249.88246400000003,218.0,1.7427641719472513,1.0,297894,1736870,0.17305001049199994,1.8794714792136642,0.0,0.12979692392131173,0.2497820639660456,0.24630576580687763,-13.466080319138062,0.0022135479920018532,0.0017385197902563118,0.30719830081394406,0.3044281063921398,8.467105413164322,62.117649047719205,-2.387489768672426,138.056812,607718,3512083,2839908,3825744,training,313661,11930,38343
1.0,G1,SA928-A73044A-R08-C03,0.12508239702498566,-0.2971039391086869,-0.24872001356982204,-0.2658652706790304,-0.2231411464369081,0.0984109788533,0.10715,A73044A,231.586046,200.0,0.006576468573385854,0.0,415098,2285026,0.183393428382,1.9191105381888496,1.4875712760423865e-20,-0.16844827326756512,-0.08254725292527422,-0.16523429254794303,85.12045574362675,0.010944603672655167,0.009978866063091897,1.5798689961741916,1.6341506392548402,30.633611254519373,90.28470776156803,2.1594441098694745,130.005045,847562,4621845,3563694,5038762,training,416917,17366,51793
1.0,G1,SA928-A73044A-R08-C07,0.2030324531380223,-0.28409655133959205,-0.22227164972066976,-0.2422780032035144,-0.1975795034566698,0.146757851732,0.161456,A73044A,230.316656,201.0,0.006576468573385854,0.0,526474,3352035,0.159174121544,1.9191105381888496,4.45417134847457e-52,-0.19655094140070323,-0.10600848505732624,-0.19634619883761847,77.13362148899952,0.015416872717404308,0.009325442663569466,1.4920102377064441,1.5289259091881968,35.430444577638724,94.88374678533162,2.9855498420149695,125.377297,1080299,6787392,5286395,7450474,training,663082,27351,83321
8.0,G1,SA928-A73044A-R08-C09,0.4347752073483222,-0.24472575219354264,-0.1284226470368562,-0.15816920369691692,0.10439843685297596,0.114944638906,0.122554,A73044A,207.738044,182.0,0.05261174858708683,0.0,500037,2739080,0.184568682041,1.9081533999355462,1.9746679947664925e-251,-0.10625614568632233,-0.08086025508945341,-0.13271607648897216,62.00455293722061,0.0106596964677782,0.008098937585299944,0.8054965724115388,1.3315071046729672,29.939309478756698,95.29695661783333,2.6913443714903025,110.673764,1023359,5545074,4075890,6040030,training,494956,23285,66914
1.0,G1,SA928-A73044A-R08-C11,0.13008682857846238,-0.39136439111331744,-0.34884907575967494,-0.3689409570669408,-0.2944080344763913,0.0903119696104,0.095293,A73044A,224.584348,196.0,0.006576468573385854,0.0,365441,2039180,0.180955098234,1.9191105381888496,4.08933207622597e-22,-0.2454781911810561,-0.17099821069936658,-0.26619480388254724,88.47211192713182,0.009974308761731875,0.010257812660002003,1.5293211123978696,1.6792151891406306,41.83050165783527,105.37834972411939,4.398016525303549,121.761096,746431,4125273,3167961,4524338,training,399065,15549,46912
