breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,norm_bk,num_unique_bk,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,r_G1b,r_S4,r_ratio,slope,slope0,slope1,slope2,slope3,slope_G1b,slope_S4,slope_ratio,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads
1.0,G1,SA928-A90553C-R58-C06,0.46223155428967516,-0.16420086276176704,-0.16356013412626266,-0.14249319485584372,-0.1220826801775943,0.053025401618400005,0.055099,A90553C,240.557813,207.0,0.019215372297838273,0.0,164176,1082064,0.152624462798,1.9191105381888496,2.8007063023147826e-288,-0.12778867538435107,-0.07857533033768195,-0.1446249439025421,176.15296898590364,-0.002244161891378687,-0.002308406166422247,-0.4510254356981203,-0.5410623508439009,-2633.788860462961,-2224.3435078033976,-485.65317662398166,137.57093500000002,332483,2178885,1717262,2357688,training,178803,4131,14756
1.0,G1,SA928-A90553C-R58-C07,0.4765530347214198,-0.1683453860134369,-0.17018248729640165,-0.14860566399634884,-0.11304767899143332,0.04702009732480001,0.048713,A90553C,239.4627,206.0,0.019215372297838273,0.0,138760,953749,0.146372289667,1.9191105381888496,8.311240998676025e-309,-0.1159801747955323,-0.10671182960611746,-0.1419208480103873,177.51713912586706,-0.0019215271799453279,-0.0022650421563292903,-0.38058723156232843,-0.5285722557687028,-2502.8729980595335,-3162.9670899688113,-498.9944252585817,136.296534,281148,1921075,1514408,2118534,training,197459,3628,13576
17.0,G1,SA928-A90553C-R58-C10,0.16851675124228496,-0.3618830203985212,-0.3957560772980466,-0.38124077955264,-0.415820215201131,0.034802071094,0.036255,A90553C,247.212288,212.0,0.3266613290632506,6.0,98464,698503,0.142038170391,5.802449242668385,3.57302834771428e-36,-0.25621620111062227,-0.20928384712845444,-0.29553263927594287,18.12228583385547,-0.00459323752280682,-0.002426485944838167,-0.7030421674828808,-0.6421497304829463,-13215.9046220226,-14826.275361137943,-2483.4710681224747,142.875884,199845,1407164,1120858,1539348,training,132184,2917,10158
1.0,G1,SA928-A90553C-R58-C13,0.08713098140484887,-0.37544885255761185,-0.40119637810420605,-0.38894157270726015,-0.29482633469460456,0.0432680799261,0.044965,A90553C,231.964422,198.0,0.019215372297838273,0.0,143763,911191,0.158973663367,1.9194328069610054,1.0370081620722485e-10,-0.2599909385933091,-0.20151348167054353,-0.3022654939861796,22.600520425225238,-0.007007576131841983,-0.008674522271927693,-1.7174079603540806,-2.3143072546225962,-3888.969177693557,-4140.067757664303,-736.646794334966,133.83975,291793,1835694,1414420,2073176,training,237482,4267,13312
1.0,G1,SA928-A90553C-R58-C15,0.23951351329340007,-0.2859997324264232,-0.30837011038071466,-0.29311201550618765,-0.24544749923927064,0.0431013382814,0.044705,A90553C,239.202593,204.0,0.019215372297838273,0.0,138975,888207,0.157486542394,1.9191105381888496,2.3813650797987677e-72,-0.24029274692698108,-0.16778210342984978,-0.25327127540306743,86.50293773610092,-0.004687326184534957,-0.005953352359446693,-1.2894595613653677,-1.5572769043248984,-4083.0651997333084,-3915.7805112925867,-701.1743690128518,138.534402,281713,1789138,1400357,1987254,training,198116,3763,12723
1.0,G1,SA928-A90553C-R58-C16,-0.05493471104776081,-0.438861881787717,-0.4692769766320481,-0.45974158573879603,-0.39849551835368824,0.0366437693678,0.038019,A90553C,233.950196,200.0,0.019215372297838273,0.0,121032,770009,0.158467931104,1.9191105381888496,4.725632628630441e-05,-0.33091543737130735,-0.25063314281471843,-0.35121356868651943,-58.70145443653094,-0.008155074121083903,-0.011907199560436574,-2.7353710131588804,-3.2162205829332775,-4345.7239946768805,-4520.751815008925,-751.468603568734,135.534323,245850,1551784,1198800,1726872,training,175088,3786,11766
5.0,G1,SA928-A90553C-R58-C18,0.060734364531426076,-0.37773270753931887,-0.40283627093061647,-0.3911945911564818,-0.2932021755235727,0.0387574908264,0.040266,A90553C,229.38714700000003,197.0,0.09607686148919135,0.0,118506,811052,0.147431537848,1.9065420560747663,6.823791568481241e-06,-0.28175866133780914,-0.20718561133720578,-0.3086967415198241,5.567448358486261,-0.006835391369711123,-0.009319725609680207,-1.8524859369514224,-2.494981564880688,-4035.1463085405258,-4075.3851178721793,-720.2918460105069,131.011212,241010,1635064,1256858,1827810,training,192746,3998,12960
1.0,G1,SA928-A90553C-R58-C19,0.5434487599715665,-0.023539799771856783,-0.016671306449378726,0.004416647147746811,-0.017184310092037854,0.0471132491596,0.04881,A90553C,244.428693,210.0,0.019215372297838273,0.0,136450,943623,0.145501239629,1.9191105381888496,0.0,-0.05434796581965448,-0.06248862399773925,-0.07210169018608974,228.7760028704241,-4.455311051459632e-05,-0.00011159585854000342,-0.020617404073444263,0.07102808671585571,-1126.840455008989,-1779.5375290953289,-243.56732380284703,140.247022,276463,1900569,1510257,2067830,training,167261,3563,13322
1.0,G2,SA928-A90553C-R58-C21,0.5942299686524641,0.11896289399675261,0.13661784988822648,0.15500907960478308,-0.1686714090163969,0.0429936544671,0.044861,A90553C,272.034513,234.0,0.019215372297838273,0.0,106057,821068,0.129926664597,1.9191105381888496,0.0,0.042204214328391235,0.06924481120645365,0.05928541024218361,288.67254556960467,0.0019265657020709813,0.002489710647484431,-0.7231338076322524,0.7948548580975715,803.5056075382994,1810.7036652062861,183.89730456996318,158.719004,214701,1652818,1365931,1779310,training,126492,2587,10681
1.0,G2,SA928-A90553C-R58-C22,0.3034175336583276,-0.27558523840958943,-0.2952939539621901,-0.2777209687352961,-0.4789671429008444,0.042084243884,0.043761,A90553C,264.655021,227.0,0.019215372297838273,0.0,114633,820299,0.140674115679,1.9191105381888496,4.628513201282159e-117,-0.24332626064392182,-0.1759340457014651,-0.2617849200476062,106.44106053794161,-0.003798429073994008,-0.005129538459389775,-2.445511498926948,-1.3275822924586709,-4540.7481048940845,-4509.364806018433,-795.9348049835638,153.68268500000005,232354,1652031,1353680,1786510,training,134479,3088,11433
62.0,G2,SA928-A90553C-R58-C23,0.5132788024919661,-0.10657206472933586,-0.08737368726885522,-0.06590916072483498,-0.513578142191551,0.0315588394809,0.032637,A90553C,286.1799680000001,248.0,1.1913530824659728,38.0,85259,595384,0.143934912847,5.747341282629713,0.0,-0.08201607752758673,-0.06984359994927425,-0.0972751039418152,67.59014625806962,-0.0008462855296665358,-0.00037690520559840486,-0.8419029096239173,-0.07119401467683358,-5060.868172055915,-5919.427406235181,-977.9624399884224,165.198666,172490,1198640,1012196,1588540,training,389900,1972,7871
1.0,G2,SA928-A90553C-R58-C24,0.594995352158878,0.1534066492925729,0.172142181260794,0.1890319658530193,-0.08829872321521151,0.0436183787869,0.045453,A90553C,271.021508,232.0,0.019215372297838273,0.0,116959,844554,0.139268536261,1.9191105381888496,0.0,0.05636270059973806,0.10557672497525895,0.06805727699236155,304.25598836621356,0.0024981824105076464,0.003152405943244772,-0.41450804083629245,0.9795048142067244,1001.4476747063812,2576.5092588106554,197.0178064411763,159.469661,236761,1700262,1395861,1814464,training,114202,2843,11154
1.0,G2,SA928-A90553C-R58-C25,0.5893015177958276,0.06131667748076141,0.07442157673479279,0.09498613820239772,-0.17629217478196357,0.043091971087,0.04482,A90553C,264.113434,228.0,0.019215372297838273,0.0,104767,825893,0.127743059815,1.9191105381888496,0.0,0.026430308332612375,0.001213879491102837,0.0007486955750166346,260.7160660246204,0.0010319579374814308,0.0012682660774174929,-0.7153696636257271,0.45498582075152916,544.0318707500154,34.31821888733294,2.5108560879605144,152.359029,212393,1662924,1365402,1974234,training,311310,2859,11138
5.0,G2,SA928-A90553C-R58-C26,0.4829894724739396,-0.10359565238496077,-0.10875380758357946,-0.08772742648580295,-0.19047078997525996,0.050327441248500006,0.05261,A90553C,250.93281800000003,216.0,0.09607686148919135,0.0,141029,1004866,0.141395301024,1.9154044473090557,0.0,-0.13312743884778683,-0.009760336012807928,-0.10877688419080783,187.30903723101213,-0.0012570827401258758,-0.001605736272298683,-0.7771004155748743,-0.34720312733333997,-2733.7654962882248,-275.28687324609706,-363.9357655991038,144.467773,286046,2023377,1624962,2185296,training,161919,3988,13645
1.0,G2,SA928-A90553C-R58-C28,0.5302267765901015,-0.046489247488714976,-0.03953787041562469,-0.018313360336609467,-0.2070437301134183,0.045195302936000006,0.047104,A90553C,258.673451,222.0,0.019215372297838273,0.0,112948,876604,0.129722853434,1.9191105381888496,0.0,-0.07871327709559421,-0.036161920333927365,-0.08184048697342394,217.84055422652827,-0.00036981921105520317,-0.0005008838527347073,-0.8408383642130374,-0.03803648822664708,-1619.6404149916584,-1021.9958904583331,-274.3678742034822,149.545265,228992,1765564,1435450,1923114,training,157550,3096,12356
1.0,G2,SA928-A90553C-R58-C29,0.5146511180623483,-0.060382194859277774,-0.0503910394037064,-0.029735255554974926,-0.22635118434312895,0.0432763098625,0.044998,A90553C,259.787792,223.0,0.019215372297838273,0.0,105554,833540,0.12753105554000002,1.9191105381888496,0.0,-0.0845188799404316,-0.06824338794321144,-0.0874914590587575,214.237351332946,-0.0004939990808212893,-0.0006569771944134444,-0.9459494770087746,-0.08146124466116145,-1720.908704369556,-1908.4980937325547,-290.24463412804573,150.30986399999995,213967,1678204,1366926,1878332,training,200128,2859,11123
1.0,G2,SA928-A90553C-R58-C30,0.5110992167542625,-0.1812431568277489,-0.17872558575548325,-0.1549489068156727,-0.13185401436015845,0.0486820934709,0.050523,A90553C,239.61424700000003,207.0,0.019215372297838273,0.0,141495,983124,0.14493160649,1.9191105381888496,0.0,-0.14761604219054036,-0.08573742168162524,-0.1634117314015249,176.80486316346003,-0.0019682895228304302,-0.0022385395715359487,-0.432313816612326,-0.5217840153827262,-3473.346046976447,-2770.8433212699347,-626.4583042261523,135.34517,286872,1979720,1568442,2225138,training,245418,3882,13472
1.0,G2,SA928-A90553C-R58-C31,0.5355159671976203,-0.06276989810891935,-0.06337799783634888,-0.04106836675896762,-0.279800326511545,0.045578210175,0.047444,A90553C,260.973005,225.0,0.019215372297838273,0.0,116986,898425,0.13173673431,1.9191105381888496,0.0,-0.10588578954203265,-0.029219713565145484,-0.09436574856389626,207.66157854939186,-0.0006615294632413421,-0.0009190239640578714,-1.1406788041042764,-0.15483606189405483,-2306.467523729728,-874.2037638158295,-334.9025822047601,149.394729,239627,1819242,1484694,1971260,training,152018,5655,22392
0.0,G2,SA928-A90553C-R58-C33,0.3996945814699375,-0.15151166550972306,-0.15925552439034593,-0.14095433214028025,-0.4589813523179148,0.0284010366106,0.029303,A90553C,276.161224,238.0,0.0,0.0,65397,529398,0.124265534365,1.9307122139864648,1.0882320989263109e-209,-0.13812518707058055,-0.12144361398835235,-0.17080334400460798,165.1733109486539,-0.001320683555273783,-0.002739056311123444,-2.4699447729210497,-0.661034109866089,-2516.8103249567225,-3039.340404153615,-507.070586153797,160.470069,132428,1065912,888912,1161384,training,95472,1634,7115
1.0,G2,SA928-A90553C-R58-C35,0.4438561866317912,-0.13411149642481257,-0.13971185853752963,-0.11945265845252939,-0.23331111151241413,0.0470625790435,0.049068,A90553C,252.613803,217.0,0.019215372297838273,0.0,128121,931437,0.13858485743,1.9191105381888496,2.4468443322397516e-263,-0.17099823980362996,-0.06450668192063036,-0.14926704464471324,167.95880684592993,-0.0019898870775747223,-0.0024388764412054307,-1.0669591304856796,-0.5792975880691966,-3432.7351334841555,-1778.6086963740363,-488.210405422813,145.40728,259899,1875812,1511671,2044484,training,168672,3657,12937
1.0,G1,SA928-A90553C-R58-C37,0.4735643595121334,-0.1071083410230098,-0.10598227075154434,-0.08596142221159121,0.015621247331304725,0.0517513396152,0.054626,A90553C,230.64374300000003,201.0,0.019215372297838273,0.0,152480,1071812,0.14335245385099998,1.9191105381888496,1.926098960432406e-304,-0.09519491597169946,-0.03604093501451026,-0.09026755610291108,186.08911262354422,-0.0016386644665995042,-0.0017183843810349144,0.04977865036911854,-0.37836316486701055,-1942.8070715317235,-1010.2736438243714,-300.15255699749076,127.07986499999998,309339,2158240,1686456,2295270,training,137030,4379,14616
14.0,S,SA928-A90553C-R58-C39,0.6652772548689184,0.40314671702957755,0.45024471665870336,0.45969285693551953,0.49091150547643764,0.0424578732896,0.04418,A90553C,235.789606,203.0,0.2690152121697358,1.0,121468,861851,0.141686442529,1.8934901708024492,0.0,0.31867292951967235,0.34573668435081417,0.45902171227502786,468.155933546328,0.007783020628743673,0.01021399398992897,3.22832203130561,2.940434433350674,4049.3367973663107,6034.082491259412,950.3124043219079,134.72133200000002,245762,1734860,1353363,1908396,training,173536,2826,11157
163.0,S,SA928-A90553C-R58-C41,0.6475811209283066,0.2902715157696135,0.3279267826206523,0.33956475279625625,0.44492482551487444,0.040474507153,0.042089,A90553C,225.09968,195.0,3.1321056845476383,78.0,112195,832333,0.135758438479,4.272961650016113,0.0,0.3961331139672824,0.21482307034253773,0.36024431956119646,193.65334085810645,0.0065237186036703225,0.0037202998098627123,1.467428623274599,1.0821911351485347,13015.972726483324,9694.902693506141,1928.5329598486353,126.545906,227527,1676161,1279406,1885930,training,209769,3137,11495
27.0,S,SA928-A90553C-R58-C42,0.6880382914616378,0.43170078432336517,0.4927568557533349,0.5014739625619968,0.5630736192090536,0.050645652538,0.052987,A90553C,227.918612,196.0,0.5188150520416334,2.0,163310,1065364,0.15423852614,1.8883338704479535,0.0,0.35091553663355174,0.37092145605931703,0.47448702537077464,515.1065373424399,0.010945557048927692,0.012151155762876668,4.247756044387737,3.4815762133608796,4347.85151244336,6312.205304172309,957.8354144311401,129.099894,330847,2145333,1642398,2304378,training,159045,4227,14605
165.0,S,SA928-A90553C-R58-C43,0.6013412169130272,-0.10507005259268543,-0.002746257259566882,0.020889617096208252,0.1681313801840308,0.0454588102991,0.047711,A90553C,230.284296,199.0,3.170536429143315,95.0,136461,952658,0.144702828927,2.174508540122462,0.0,-0.043891711212988314,-0.028198075117110873,-0.0641401147644413,211.08119464457562,-0.0022617469294912112,0.00017157163384096244,0.6349190876145628,0.13807910173499408,-1139.4750851984309,-1017.8066540027855,-273.3767757538969,129.600449,277938,1921082,1485953,2133590,training,212508,5016,15766
58.0,S,SA928-A90553C-R58-C44,0.5866018398456856,0.2595115427733699,0.3279151782408825,0.3392828464945989,0.3897757553767185,0.0440142723397,0.04577,A90553C,234.211432,201.0,1.1144915932746198,13.0,133354,900887,0.148854755566,1.8783435385111182,0.0,0.18384580834637745,0.288878526923666,0.3251289025910354,366.4928694255207,0.004375453551183357,0.0061882272046499265,2.2220117940531914,1.817203413826291,2384.6911129226924,5146.603542853088,687.113404580471,133.106707,269891,1813412,1411814,2019916,training,206504,3183,11638
139.0,S,SA928-A90553C-R58-C46,0.34491726538126644,0.025579751638574566,-0.15134855926952864,-0.13548178036939545,-0.2241453839971506,0.0471014137174,0.049137,A90553C,252.075396,217.0,2.6709367493995195,19.0,149310,951239,0.157965799399,1.8026103770544635,6.708669813795527e-153,-0.17824819679831186,-0.008656962160905278,-0.12008627416059785,146.97073079231794,2.2633732517953462e-05,-0.0035959306856910584,-1.3986320025700494,-0.8992965530638162,-2771.4096605737045,-184.87072896174752,-304.20293088829067,144.692832,302490,1915288,1541608,2079502,training,164214,3870,12810
83.0,S,SA928-A90553C-R58-C47,0.7707955528354806,0.5144243350789444,0.6126792586881362,0.6202606955067498,0.617840041705996,0.0410024601694,0.042559,A90553C,242.997744,209.0,1.5948759007205766,22.0,102679,803949,0.128361762971,1.941830486625846,0.0,0.4211385099094062,0.41772087970955024,0.5578442388327244,576.5690898547043,0.010356810828737415,0.014894626771104095,4.162320648951944,4.243255897572166,5473.848310480455,7457.290115874993,1181.3407809685443,138.73063,207608,1617679,1282576,1730974,training,113295,2250,9780
96.0,S,SA928-A90553C-R58-C49,0.7477653641468173,0.48874469498717343,0.5622831526981971,0.5717185048352231,0.5741231415995508,0.0418851137728,0.043455,A90553C,241.586555,208.0,1.844675740592474,14.0,103049,821921,0.126011578864,1.8424105704157268,0.0,0.3323547531492679,0.373022517617593,0.46588328769212856,547.8738543366535,0.009862091434281696,0.013333919611778306,3.7946533303927765,3.8128304917052507,4296.633179826419,6623.514412594501,981.2913202811187,137.978472,208423,1654222,1308540,1764952,training,110730,2325,10379
33.0,S,SA928-A90553C-R58-C50,0.6195523541964197,0.18512511508344118,0.15654571669728232,0.17582655391979535,0.08147302929638403,0.0452838373217,0.047211,A90553C,250.825747,216.0,0.6341072858286629,1.0,124399,899741,0.139294120244,1.8851111827263938,0.0,0.036963310062857246,0.16437550392640962,0.09662335725211975,293.48075474139404,0.0033525153823349904,0.002807629249619087,0.43991475183872264,0.8821068532962015,717.8962800939022,4384.852591097551,305.7506669821709,144.183501,252372,1812065,1453236,1936398,training,124333,3574,12583
99.0,S,SA928-A90553C-R58-C51,0.7782509478908183,0.5090459288861892,0.6217248567482542,0.6289009811702915,0.6309390289411632,0.0441242935021,0.045843,A90553C,241.819021,208.0,1.9023218574859888,16.0,112623,870788,0.129983577802,1.91024814695456,0.0,0.4425222397011765,0.3985125961087251,0.5546653971542158,599.4263933102602,0.011415011231206864,0.015641245681536298,4.427707906167885,4.453640489154999,5695.255915344912,7043.5143283868465,1162.9823889526106,137.945872,227757,1752507,1387684,1894004,training,141497,2511,10930
67.0,S,SA928-A90553C-R58-C52,0.6645288672059079,0.3495574703499244,0.4403244519192449,0.45118831668932796,0.4217985725123134,0.0396785609223,0.041167,A90553C,248.004685,213.0,1.2874299439551642,10.0,105681,781747,0.13598159937999998,1.8936513051885273,0.0,0.23629372799740858,0.3610139340031873,0.40426068121154757,431.08774918288475,0.005651816789647203,0.008919142768199769,2.3000647021562313,2.578394736916048,3254.935624371256,6830.322771961008,907.2900644583801,142.730167,213978,1573860,1259020,1695014,training,121154,2616,10366
121.0,S,SA928-A90553C-R58-C54,0.5939905704847157,0.2506215698738168,0.15998126306343352,0.17820492268756885,0.0192187743441506,0.0479247260485,0.049912,A90553C,259.101001,222.0,2.3250600480384307,17.0,137862,944450,0.146713353879,1.8304866258459556,0.0,0.035731038751105434,0.19452126044515247,0.11692269573171561,301.5172636122708,0.004977975422791914,0.003001530130420053,0.13724953483907812,0.9375344448429233,619.8434240409526,4634.794514184137,330.4681567598217,149.583566,278858,1901164,1548633,2024746,training,123582,3134,12263
1.0,G1,SA928-A90553C-R59-C05,0.46286949352121115,-0.29608052868645063,-0.30371774966617526,-0.2798531959369789,-0.2236309519843348,0.0594083188623,0.062008000000000014,A90553C,237.637071,205.0,0.019215372297838273,0.0,186689,1221832,0.15393235819499998,1.9191105381888496,3.5774802186905887e-289,-0.2157821643035159,-0.16409580943024996,-0.24705622603525496,139.04121660389626,-0.004099347834384714,-0.0037668841922599734,-0.7405778039759531,-0.9478027905668058,-5268.7835498413615,-5503.2514435727235,-982.845056934035,135.502253,378653,2460165,1929905,2684350,training,224185,5275,16501
1.0,G1,SA928-A90553C-R59-C06,0.43421184459776596,-0.20853805351286672,-0.21454203495848415,-0.19361903450698123,-0.10145825335054137,0.0547434208125,0.056946,A90553C,235.322038,202.0,0.019215372297838273,0.0,167301,1123868,0.149860471899,1.9191105381888496,7.538902033386853e-251,-0.17736934974811322,-0.13212879164436273,-0.19996159546519612,155.37198739644793,-0.003113009524385709,-0.0031053586786653964,-0.38676413749426636,-0.7635490292443012,-3747.2178172594995,-3834.024474228118,-688.2899050982068,135.086889,339080,2262985,1765510,2463560,training,200575,4478,15249
1.0,G1,SA928-A90553C-R59-C07,0.4884613741187565,-0.22805455821186135,-0.23361357597531532,-0.20981767753201302,-0.1707891900118774,0.0518157978505,0.053785,A90553C,238.641539,206.0,0.019215372297838273,0.0,142804,1038952,0.138401319091,1.9191105381888496,0.0,-0.17185359474070622,-0.12881405448501873,-0.19637029339887505,159.86944567194175,-0.0027524414803004513,-0.0029593031824002186,-0.573218330083066,-0.7224107065721577,-4080.9488208041003,-4201.388385799639,-759.7535859828142,135.871172,289532,2092350,1649884,2279498,training,187148,3924,14446
1.0,G1,SA928-A90553C-R59-C08,0.5062627884996569,-0.14569695783631828,-0.1460756984422312,-0.12311134841621447,-0.10124180154888036,0.0506572865689,0.052764,A90553C,241.241308,207.0,0.019215372297838273,0.0,151301,1027407,0.1482503745,1.9191105381888496,0.0,-0.12941570220281082,-0.08545322854277966,-0.1521927012982635,184.81841323841388,-0.0017221078761723667,-0.0019203719100161739,-0.3443870656484575,-0.43304581471992754,-2869.3717454600423,-2602.2880839721925,-549.7789557398905,138.59174199999998,306644,2068758,1632503,2337766,training,269008,4042,13943
7.0,G1,SA928-A90553C-R59-C10,0.44473578733300756,-0.13887532878095346,-0.13914282557426155,-0.11904848825201593,-0.41580525535847473,0.045056110302300015,0.046868,A90553C,271.278837,233.0,0.1345076060848679,4.0,116078,859419,0.135829104535,3.782468578794715,1.6956324602412139e-264,-0.13881070803462073,-0.09743030162256354,-0.14470397562516482,88.41394783125263,-0.001882691752665318,-0.0011363248231546223,-1.0156859039622899,-0.2653897385496636,-5461.201646877735,-5264.854132560513,-927.5560200344939,158.228572,234914,1729807,1432141,1852750,training,122943,2758,10968
1.0,G1,SA928-A90553C-R59-C11,0.4028546452124547,-0.2787588416665054,-0.29473605432150046,-0.2734773257772301,-0.49680844304271393,0.0437514857986,0.045317,A90553C,262.681481,226.0,0.019215372297838273,0.0,130320,857406,0.152893861895,1.9191105381888496,5.998572674904507e-213,-0.23537887397346613,-0.19321403710227866,-0.2600842708088898,128.43341279843244,-0.0032132609993692465,-0.004231534888394332,-2.1310951378474825,-1.077346030705218,-5141.485949908989,-5796.781096758992,-925.6135480000835,152.063287,263865,1726120,1415613,1971924,training,245804,3225,11307
1.0,G1,SA928-A90553C-R59-C13,0.47498188548220943,-0.22929276873323565,-0.23065611379417958,-0.2075807571983082,0.003910853243498941,0.049300824671300016,0.051405999999999986,A90553C,227.347112,195.0,0.019215372297838273,0.0,166866,1045380,0.16066657769099998,1.9191105381888496,1.6587090430080022e-306,-0.14969239118388258,-0.12700684063209688,-0.19538926176311827,163.55598979286128,-0.002643613333914802,-0.0028775091330717276,0.09659884459914318,-0.6986163583965842,-3425.96109334177,-3992.4259216459595,-728.5809890463331,129.486149,338228,2105442,1613419,2472308,training,366866,4496,14681
1.0,G1,SA928-A90553C-R59-C14,0.5526758647889486,-0.13262570391388478,-0.12746253737390817,-0.10296914442022899,-0.030002018604374067,0.0556717860451,0.057959,A90553C,237.470652,204.0,0.019215372297838273,0.0,171540,1141225,0.151277844744,1.9191105381888496,0.0,-0.11695430958813084,-0.11826128783677241,-0.14735416646363075,197.50340187752894,-0.0014065734484036301,-0.001422624911239191,-0.03254417508600923,-0.294154764352933,-2788.422198348695,-3872.6830886711896,-572.3993925598736,136.36551,347602,2298011,1799385,2525234,training,227223,4522,15560
28.0,G1,SA928-A90553C-R59-C15,0.510298257284533,-0.12555858171041417,-0.11946214223681012,-0.09709381935381621,-0.0463599839097757,0.053700089195099984,0.055859000000000006,A90553C,239.520237,205.0,0.5380304243394716,18.0,167091,1097237,0.153163703194,4.687077022236545,0.0,-0.10203638899788237,-0.08606271652204191,-0.12434032051173177,78.17122446057908,-0.0016562214487639648,-0.0006475481551444587,-0.05650095544382636,-0.13900848765283066,-5533.785073974873,-6410.756924118048,-1098.6861035856505,138.257651,338319,2209120,1737299,2402842,training,193722,4137,14646
1.0,G1,SA928-A90553C-R59-C16,0.5607850328552858,-0.09933860468551901,-0.09355802504295023,-0.06979951349667986,0.01617934582697888,0.0522086974616,0.05425,A90553C,236.459778,203.0,0.019215372297838273,0.0,155167,1063346,0.146813422322,1.9191105381888496,0.0,-0.07606693824157738,-0.07392612861339705,-0.09946630321097828,209.09241790723937,-0.0008851059785465662,-0.0009689171427303473,0.15234424569704058,-0.16772907337015008,-1763.8579513033583,-2354.4674342376857,-375.78383187766786,135.727724,314253,2140792,1673464,2331834,training,191042,3919,14100
1.0,G1,SA928-A90553C-R59-C17,0.4935633514982185,-0.14921346104050823,-0.14436321056051565,-0.1224388275066404,0.01592268043052341,0.046975289428199986,0.048736,A90553C,231.613959,199.0,0.019215372297838273,0.0,133316,959485,0.139936285787,1.9191105381888496,0.0,-0.10057205234098812,-0.08638112689934727,-0.14026567910856716,187.37589045512948,-0.001623187051704887,-0.0018527185633786048,0.14189935825511313,-0.4136757564671538,-2182.1519616966903,-2574.2670428341835,-495.85367813872705,132.749025,270322,1932065,1493342,2121454,training,189389,3690,13095
5.0,G1,SA928-A90553C-R59-C19,0.3847717822517854,-0.20975917346011344,-0.23365150827286402,-0.21459233647383202,-0.34468818942033996,0.0478719151087,0.049918,A90553C,256.395231,219.0,0.09607686148919135,0.0,128325,940311,0.137418056117,3.8280696100547855,7.114333193477795e-193,-0.2038851037167436,-0.15509787352765472,-0.22798522619177916,67.68716198084016,-0.0031159480526204977,-0.0019276085998768298,-0.7913728712389579,-0.48678546737716805,-8190.756453537946,-8557.98286798674,-1492.2433883138024,149.235477,260177,1893675,1532424,2047352,training,153677,3527,13052
1.0,G2,SA928-A90553C-R59-C20,0.4441779641194474,-0.1710164133805054,-0.18146207274168183,-0.160551692604256,-0.3290718528001725,0.050987522843699985,0.053365,A90553C,258.17512200000004,221.0,0.019215372297838273,0.0,143619,1008926,0.143410356652,1.9191105381888496,9.223899512921844e-264,-0.16703958314187461,-0.1256796132241202,-0.18779460743633017,164.9040950379774,-0.002390181825919737,-0.0027151645045159723,-1.3952593912963878,-0.6547042829803039,-3448.9944669419747,-3564.2239874645875,-631.7578682475004,150.179216,291281,2031506,1649875,2193892,training,162386,4043,13654
14.0,G2,SA928-A90553C-R59-C21,0.5552815409123077,-0.0001484488839220632,-0.014017040130677502,0.008095383513822779,-0.1834406752770759,0.0484701344747,0.050567,A90553C,258.629247,222.0,0.2690152121697358,1.0,115121,931725,0.12450423268,1.9029970995810506,0.0,-0.06919872393219141,0.03054799066350725,-0.05139416553629756,225.11011879875167,0.00038142538080230756,-0.00010732981704371686,-0.7234162974055232,0.07058843802282633,-1465.7816598886857,888.7526318632179,-177.3697111394845,149.811024,233519,1875880,1528482,2008060,training,132180,3277,12430
63.0,G2,SA928-A90553C-R59-C22,0.5306778573849283,0.09875911676696694,0.0032239891303352092,0.022916131330660915,-0.2184475333683393,0.0469599839178,0.048882,A90553C,266.588114,228.0,1.2105684547638111,5.0,128010,908380,0.14170156742999998,1.8628746374476313,0.0,-0.053579514447079424,0.08313582311493342,-0.012498255227414228,234.29229230059047,0.002061644960778846,0.00012300175688835968,-1.041826726091305,0.13599296753768486,-1000.5101817045381,2132.249361824007,-38.02476777019346,155.904207,259028,1828279,1501164,1943360,training,115081,3008,11519
35.0,G2,SA928-A90553C-R59-C24,0.024984139882437636,-0.3760864284725421,-0.4087680908818032,-0.39817404723226807,-0.25784250004445836,0.035355422175,0.036666,A90553C,222.465592,191.0,0.6725380304243395,19.0,115053,753999,0.15391337306,3.8926844988720593,0.06438030780648794,-0.26585529681967235,-0.21258547781850717,-0.2983781225033761,-5.928301425695131,-0.006774494534133754,-0.0049607401666160915,-0.8672049226703518,-1.332220474352019,-7301.860369975174,-8019.528830878816,-1335.210151126609,127.486981,233876,1519712,1143978,1698416,training,178704,3770,11714
28.0,G2,SA928-A90553C-R59-C26,0.4450822525242517,-0.053502465476997704,-0.12235184338675249,-0.10283902276456078,-0.19841379742029855,0.0516962468289,0.054127,A90553C,251.550052,216.0,0.5380304243394716,4.0,136651,1022531,0.134746224472,1.8884950048340317,5.912436251605018e-265,-0.13860604055599257,0.005724187607336641,-0.11007534197899103,176.1352400382119,-0.0007353018334731078,-0.0021768578591800447,-0.9393420114158183,-0.5058498937588416,-2685.367173169133,152.32192874799597,-347.46095073058564,145.688635,277435,2059183,1654629,2219632,training,160449,4133,14120
