PC1,PC2,PC3,breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,num_unique_bk,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,r_G1b,r_S4,r_ratio,slope,slope0,slope1,slope2,slope3,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads
-0.028030111970210783,-0.006922656580461698,-0.0016023183936717284,55.0,G2,SA1044-A96147A-R54-C51,0.5540487763174817,-0.17449889866290663,-0.38021986434137367,-0.3595841042969239,-0.30307525920527284,0.059166026004,0.062558,A96147A,284.477829,242.0,3.0,230525,1108098,0.22268786436700005,2.664357073799549,0.0,-0.21197249929534398,-0.18365583609668307,-0.23467792324020648,-3.9715221048164957,0.007293048014854321,0.010341975417293491,1.6110733001407984,1.7109720778641486,170.737492,468343,2240872,1688236,2473678,training,232806,7293,24676
-0.026641733932159035,-0.003401440278773823,-0.00038417813399054847,51.0,G2,SA1044-A96147A-R55-C39,0.5733365570287005,-0.17257195770467998,-0.2980735287165433,-0.27654932112053376,-0.14370997588770934,0.0533846166799,0.056294,A96147A,309.857587,264.0,5.0,202585,967771,0.227274884261,2.6132774734128263,0.0,-0.21029942119882788,-0.12773149192904049,-0.2215197243779039,-12.573539714187397,0.006502751378039226,0.009677059085645028,1.4073991629630986,1.5976633879469024,187.426275,411836,1959804,1534972,2131948,training,172144,6666,24261
0.01668025665163538,0.0017718464174948378,-0.01803679885327988,139.0,G2,SA1044-A96147A-R55-C43,0.6819777645455086,-0.020894043289527514,0.05978328313792856,0.08008798317318938,0.18712903735925074,0.0520900972966,0.054814,A96147A,305.1351410000001,260.0,31.0,213718,966054,0.239216173173,2.9067031904608442,0.0,-0.04417144977434912,0.13272565282283677,0.05412835034739082,-46.375007698916164,0.0045040842334106435,0.005332179155641154,0.6774893856313314,0.8656794820752867,185.367011,434500,1957168,1511768,2101408,training,144240,7064,25059
-0.01902026415823163,-0.009724781682438611,-0.0012215075830008533,52.0,G2,SA1044-A96147A-R57-C49,0.5805337703112009,-0.17698245248832806,-0.32990130819285085,-0.307661407585095,-0.1936249589900448,0.0539173567917,0.056793,A96147A,302.541373,257.0,4.0,176140,959539,0.199067389973,2.723976796648405,0.0,-0.2008680063310885,-0.19145618458179037,-0.24744324695027312,-9.396882582769255,0.006573759103545127,0.009635378723449998,1.4281192053263654,1.5919516571290189,183.095663,358603,1944221,1503002,2125618,training,181397,6323,25143
-0.016473306723045193,-0.007969192636504863,0.00038729039619613383,54.0,G2,SA1044-A96147A-R58-C42,0.6174827737497454,-0.1171745699708147,-0.27275222787645037,-0.24981439933505817,-0.1404627794300035,0.05774160124530001,0.06099,A96147A,300.524952,255.0,2.0,219002,1062234,0.223583030208,2.748952626490493,0.0,-0.19162604142001022,-0.13627601470557754,-0.2158463859058534,-15.17684245034633,0.006258741364268902,0.008961973950124965,1.3202604134627272,1.4782924542324274,184.062828,445305,2150929,1649218,2319882,training,168953,7301,26460
-0.015976617235101843,-0.0034961299899944702,0.001853794664808018,44.0,G2,SA1044-A96147A-R59-C41,0.6806536656945095,-0.08997354928834789,-0.213707785635108,-0.1879472996792576,-0.11397744458486403,0.0613388904652,0.065068,A96147A,287.851651,243.0,0.0,222465,1139216,0.212175039062,2.6986786980341604,0.0,-0.15464417403162373,-0.09624316556720901,-0.15752309441026935,-27.779766051558564,0.005965439622937948,0.008119645308651651,1.2245992956772214,1.3341498353360837,176.27411999999995,452437,2305931,1728328,2501736,training,195805,7507,27499
-0.015608266149907108,-0.004841370498034199,0.002705009900503795,60.0,G2,SA1044-A96147A-R59-C48,0.6562718436407331,-0.07110558735707076,-0.1483789400181294,-0.12431878403756479,-0.030569738865420568,0.05752756146490001,0.060846,A96147A,296.578765,250.0,1.0,196392,1045467,0.203707524441,2.733483725427006,0.0,-0.13674202678172387,-0.16307688299529008,-0.18261133197789173,-30.79701462552691,0.005499985940358076,0.007706751140985559,1.118203389854591,1.2646353549489149,182.873093,399833,2118072,1606104,2297180,training,179108,7049,27137
0.009939886322644316,0.022765122776287065,-0.020010170896919574,138.0,G2,SA1044-A96147A-R59-C51,0.7300702003957447,0.04659503840847938,0.13520565649961783,0.15632381273272083,0.22392133147583143,0.0636484060083,0.067691,A96147A,289.497852,246.0,21.0,232739,1179558,0.212774416146,2.70754108926845,0.0,0.04211185036787708,0.23965460331236701,0.1681341686319822,-57.99861598172889,0.00442351171083128,0.004803231629479429,0.6461722300103898,0.7737787577215846,175.954874,473343,2387069,1800510,2553844,training,166775,7865,27952
-0.018759684753250693,-0.007312776824519509,0.000927878559895674,46.0,G2,SA1044-A96147A-R61-C46,0.6833882360721516,-0.13732490158204155,-0.3373894677457953,-0.31157164111259344,-0.3176753496617822,0.0684929988554,0.072408,A96147A,262.248214,223.0,0.0,265812,1322418,0.216439466826,2.7017402513696425,0.0,-0.19040811430341292,-0.14823431031579468,-0.22644112518620377,-18.27284583599338,0.007763592410168381,0.008934503116476124,1.4843543049412329,1.4726031023436121,156.501258,540870,2676425,1928972,2918216,training,241791,9246,31589
0.022860236785114653,0.012722529041845568,-0.021237676555085305,155.0,G2,SA1044-A96147A-R61-C47,0.6994227219727951,0.010747055979280495,0.11585542100699359,0.13553181046704751,0.21323266391827095,0.0600921760619,0.063648,A96147A,295.462504,251.0,23.0,234437,1121889,0.22583373074,2.9197550757331614,0.0,0.0023553420192228345,0.24718882087668864,0.133610886496674,-49.19610191105084,0.004940793078506204,0.004781494980532793,0.631462512081874,0.7734213224444791,179.149318,477785,2275165,1732088,2445498,training,170333,8911,31387
